Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
1,"O INCESU, E TOYGAR, A Toygar…","New Design of Solarux CSP Greenhouse, Produces And Dries Agricultural Products In Addition To Electricity Generation",2018,"International Journal of …","dergipark.org.tr","https://dergipark.org.tr/en/pub/ijesa/issue/36371/394679","https://scholar.google.com/scholar?cites=1483984331745255669&as_sdt=2005&sciodt=2007&hl=en",168,"2023-05-11 11:55:16","","","","",,,,,1,0.20,0,4,5,"… roofs to dissipate the waste heat from the CSP process. … of the CSP system have been designed under the laser cutting … with special insulation materials to minimize the heat loss, and …","https://dergipark.org.tr/en/download/article-file/450741","https://scholar.google.com/scholar?q=related:9eDrIeMrmBQJ:scholar.google.com/&scioq=csp+minimize+cutting+waste&hl=en&as_sdt=2007&as_ylo=2015&as_yhi=2023"
0,"Y Yu, X Lu, T Zhao, M Cheng, L Liu, W Wei","Heuristic approaches for the car sequencing problems with block batches",2022,"EURASIP Journal on Wireless …","Springer","https://link.springer.com/article/10.1186/s13638-022-02113-7","",169,"2023-05-11 11:55:16","HTML","10.1186/s13638-022-02113-7","","",,,,,0,0.00,0,6,1,"… car sequencing problem (CSP) that minimizes the conflicts occur … solid and hazardous and solid waste, including chemicals (ie, … space in the CSP and propose branch &cut algorithm to …","https://link.springer.com/article/10.1186/s13638-022-02113-7","https://scholar.google.com/scholar?q=related:jdQjXYKpzOAJ:scholar.google.com/&scioq=csp+minimize+cutting+waste&hl=en&as_sdt=2007&as_ylo=2015&as_yhi=2023"
0,"G Evtimov, S Fidanova","Analyses and Boolean Operation of 2D Polygons",2019,"… Computing in Industrial Mathematics: 12th Annual …","Springer","https://link.springer.com/chapter/10.1007/978-3-319-97277-0_9","",170,"2023-05-11 11:55:16","","10.1007/978-3-319-97277-0_9","","",,,,,0,0.00,0,2,4,"… The 2D cutting stock problem (CSP) arises in many industries as … , and the unused area of the large rectangle is minimized. In [3] is … In our work we concentrated on 2D CSP, coming from …","","https://scholar.google.com/scholar?q=related:A1WEavYgMfIJ:scholar.google.com/&scioq=csp+minimize+cutting+waste&hl=en&as_sdt=2007&as_ylo=2015&as_yhi=2023"
46,"JS Harrison, SL Berman","Corporate social performance and economic cycles",2016,"Journal of Business Ethics","Springer","https://idp.springer.com/authorize/casa?redirect_uri=https://link.springer.com/article/10.1007/s10551-015-2646-9&casa_token=yMjd39eSIbMAAAAA:415XYJXoDxBoGB7AZFIaIyRXRAH84ckKc5m_Gh_VqI0km44sxTOFRV0RvHRKy8VFotf9lEhxH9UB3GrgXA","https://scholar.google.com/scholar?cites=12754183925052610669&as_sdt=2005&sciodt=2007&hl=en",171,"2023-05-11 11:55:16","HTML","10.1007/s10551-015-2646-9","","",,,,,46,6.57,23,2,7,"… CSP-related actions and programs tend to be discretionary, they are likely to receive less attention during tough economic times, a result of cost-cutting … omissions or waste would be …","https://idp.springer.com/authorize/casa?redirect_uri=https://link.springer.com/article/10.1007/s10551-015-2646-9&casa_token=yMjd39eSIbMAAAAA:415XYJXoDxBoGB7AZFIaIyRXRAH84ckKc5m_Gh_VqI0km44sxTOFRV0RvHRKy8VFotf9lEhxH9UB3GrgXA","https://scholar.google.com/scholar?q=related:bRjCjLT2_7AJ:scholar.google.com/&scioq=csp+minimize+cutting+waste&hl=en&as_sdt=2007&as_ylo=2015&as_yhi=2023"
18,"A Simeone, B Deng, A Caggiano","Resource efficiency enhancement in sheet metal cutting industrial networks through cloud manufacturing",2020,"The International Journal of Advanced …","Springer","https://idp.springer.com/authorize/casa?redirect_uri=https://link.springer.com/article/10.1007/s00170-020-05083-6&casa_token=-_-TvIy769oAAAAA:bkv9zUOfNCa4jojiyPFoUnPZiak7VrtruCqijfXWUx4PjUgq4u2JtcpXcm_l4z5_-TFS3BMhR5pOFB7HHA","https://scholar.google.com/scholar?cites=6539009125053115411&as_sdt=2005&sciodt=2007&hl=en",172,"2023-05-11 11:55:16","HTML","10.1007/s00170-020-05083-6","","",,,,,18,6.00,6,3,3,"… cutting applications, allowing the combination of different parts on a sheet to minimize the waste material and optimize the cutting … This can be configured as a cutting stock problem (CSP…","https://idp.springer.com/authorize/casa?redirect_uri=https://link.springer.com/article/10.1007/s00170-020-05083-6&casa_token=-_-TvIy769oAAAAA:bkv9zUOfNCa4jojiyPFoUnPZiak7VrtruCqijfXWUx4PjUgq4u2JtcpXcm_l4z5_-TFS3BMhR5pOFB7HHA","https://scholar.google.com/scholar?q=related:EyzUcSc6v1oJ:scholar.google.com/&scioq=csp+minimize+cutting+waste&hl=en&as_sdt=2007&as_ylo=2015&as_yhi=2023"
34,"B Fraaije, S Atkins, S Hanley, A Macdonald…","The Multi-Fungicide Resistance Status of Aspergillus fumigatus Populations in Arable Soils and the Wider European Environment",2020,"Frontiers in …","frontiersin.org","https://www.frontiersin.org/articles/10.3389/fmicb.2020.599233/full","https://scholar.google.com/scholar?cites=11890662557866202889&as_sdt=2005&sciodt=2007&hl=en",173,"2023-05-11 11:55:16","HTML","10.3389/fmicb.2020.599233","","",,,,,34,11.33,7,5,3,"… to counteract further spread by minimizing exposure to azole … Figure 4 shows the relatedness amongst the different CSP … Flower bulb waste, green waste and wood chippings have …","https://www.frontiersin.org/articles/10.3389/fmicb.2020.599233/full","https://scholar.google.com/scholar?q=related:CRen0ZgeBKUJ:scholar.google.com/&scioq=csp+minimize+cutting+waste&hl=en&as_sdt=2007&as_ylo=2015&as_yhi=2023"
0,"D Hannan","LEAN TO THE RESCUE: Combating Safety's Costs With a Lean Solution",2019,"Professional Safety","hilmersonsafety.com","https://hilmersonsafety.com/wp-content/uploads/2021/03/044_045_Hannan.pdf","",174,"2023-05-11 11:55:16","PDF","","","",,,,,0,0.00,0,1,4,"… Waiting Waiting is minimized with the elimination of measuring and cutting … minimize space. Inventory A lean system produces no excess material waste, which is common when cutting …","https://hilmersonsafety.com/wp-content/uploads/2021/03/044_045_Hannan.pdf","https://scholar.google.com/scholar?q=related:dfiBu_dHfrwJ:scholar.google.com/&scioq=csp+minimize+cutting+waste&hl=en&as_sdt=2007&as_ylo=2015&as_yhi=2023"
281,"S Das, BK Bhattacharyya","Optimization of municipal solid waste collection and transportation routes",2015,"Waste Management","Elsevier","https://www.sciencedirect.com/science/article/pii/S0956053X15004432","https://scholar.google.com/scholar?cites=17532694087613425990&as_sdt=2005&sciodt=2007&hl=en",175,"2023-05-11 11:55:16","","","","",,,,,281,35.13,141,2,8,"… for optimal waste collection path calculation is(3) Minimize ∑ i = 1 n … Our main objective is to minimize waste collection path cost … with covering salesman problem (CSP). The objective …","","https://scholar.google.com/scholar?q=related:RinKZ2GkUPMJ:scholar.google.com/&scioq=csp+minimize+cutting+waste&hl=en&as_sdt=2007&as_ylo=2015&as_yhi=2023"
0,"백승훈, 박성수","Minimizing the number of patterns in the two-dimensional cutting stock problem",2018,"대한산업공학회 추계학술대회 논문집","dbpia.co.kr","https://www.dbpia.co.kr/Journal/articleDetail?nodeId=NODE07561444","",176,"2023-05-11 11:55:16","","","","",,,,,0,0.00,0,2,5,"… Minimizing the number of different cutting patterns that are used. – Changing over from one cutting … One-dimensional cutting stock problem to minimize the number of different patterns."" …","","https://scholar.google.com/scholar?q=related:fnjt1wkBSo8J:scholar.google.com/&scioq=csp+minimize+cutting+waste&hl=en&as_sdt=2007&as_ylo=2015&as_yhi=2023"
0,"A Salem, F Al-Balooshi","THERMODYNAMIC ANALYSIS OF SOLAR ASSISTED LNG POWER CONVERSION PLANT",,"","","","",177,"2023-05-11 11:55:16","CITATION","","","",,,,,0,0.00,0,2,,"","","https://scholar.google.com/scholar?q=related:YymwEk6ZLbkJ:scholar.google.com/&scioq=csp+minimize+cutting+waste&hl=en&as_sdt=2007&as_ylo=2015&as_yhi=2023"
23,"W Attaoui, E Sabir","Multi-criteria virtual machine placement in cloud computing environments: a literature review",2018,"arXiv preprint arXiv:1802.05113","arxiv.org","https://arxiv.org/abs/1802.05113","https://scholar.google.com/scholar?cites=243272178310041227&as_sdt=2005&sciodt=2007&hl=en",178,"2023-05-11 11:55:16","","","","",,,,,23,4.60,12,2,5,"… Virtual Machine Placement (CSP) to minimize both the number of … The CSP-VMP algorithm firstly selects the optimal physical … maximization through minimizing the resource wastage, …","https://arxiv.org/pdf/1802.05113","https://scholar.google.com/scholar?q=related:i87n28FGYAMJ:scholar.google.com/&scioq=csp+minimize+cutting+waste&hl=en&as_sdt=2007&as_ylo=2015&as_yhi=2023"
0,"P Murugan, R Karthikeyan, K Pandiaraj","IMPLEMENTATION OF BACTERIAL FORAGING OPTIMIZATION ALGORITHM IN LEAF SPRING CUTTING STOCK PROBLEM",,"","","","",179,"2023-05-11 11:55:16","CITATION","","","",,,,,0,0.00,0,3,,"","","https://scholar.google.com/scholar?q=related:6tBXO0tf0nEJ:scholar.google.com/&scioq=csp+minimize+cutting+waste&hl=en&as_sdt=2007&as_ylo=2015&as_yhi=2023"
10,"J Li, Y Wang, X Lin, S Nazarian…","Negotiation-based resource provisioning and task scheduling algorithm for cloud systems",2016,"2016 17th International …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/7479224/?casa_token=aqTw6RFtRVAAAAAA:KgVGRuPJbhwYDOG7TDqDqFr8rfTCtZmTfVt7ts-BtZufKM_jrBgpArMP8W4-Q9b3fQbiGrn6ek7gFA","https://scholar.google.com/scholar?cites=551437781333554261&as_sdt=2005&sciodt=2007&hl=en",180,"2023-05-11 11:55:16","","","","",,,,,10,1.43,2,5,7,"… technologies, high-end modern servers are able to cut down the active idle power to less than 20… The overarching goal of this paper was to minimize the total energy cost for CSP under …","https://ieeexplore.ieee.org/iel7/7470728/7479140/07479224.pdf?casa_token=mvgMEgRXS5YAAAAA:walBMTNZKigcoAQVePtIE-X8rQpJRE1W2D9wfuVFKBnA8UiXIOu799IhuCdHLvhQs2e_JS9Z4R28lQ","https://scholar.google.com/scholar?q=related:VbQdkL0ZpwcJ:scholar.google.com/&scioq=csp+minimize+cutting+waste&hl=en&as_sdt=2007&as_ylo=2015&as_yhi=2023"
0,"J Martinovic","A note on the integrality gap of cutting and skiving stock instances: Why 4/3 is an upper bound for the divisible case?",2022,"4OR","Springer","https://link.springer.com/article/10.1007/s10288-020-00469-4","",181,"2023-05-11 11:55:16","HTML","10.1007/s10288-020-00469-4","","",,,,,0,0.00,0,1,1,"… Observe that although the CSP and the SSP form an obviously related pair of minimization … This value is optimal, for the CSP as well as for the SSP, since we did not waste any material…","https://link.springer.com/article/10.1007/s10288-020-00469-4","https://scholar.google.com/scholar?q=related:rucfiQw8798J:scholar.google.com/&scioq=csp+minimize+cutting+waste&hl=en&as_sdt=2007&as_ylo=2015&as_yhi=2023"
12,"A Miliozzi, F Dominici, M Candelori, E Veca…","Development and characterization of concrete/PCM/diatomite composites for thermal energy storage in CSP/CST applications",2021,"Energies","mdpi.com","https://www.mdpi.com/1996-1073/14/15/4410","https://scholar.google.com/scholar?cites=10544942098368090479&as_sdt=2005&sciodt=2007&hl=en",182,"2023-05-11 11:55:16","","","","",,,,,12,6.00,2,5,2,"… the following technologies: CSP/CST plants, industrial waste heat recovery at elevated … To maximize the percentage of impregnation, it was decided to operate in depression to minimize …","https://www.mdpi.com/1996-1073/14/15/4410/pdf","https://scholar.google.com/scholar?q=related:b9FKDvgoV5IJ:scholar.google.com/&scioq=csp+minimize+cutting+waste&hl=en&as_sdt=2007&as_ylo=2015&as_yhi=2023"
0,"CH Huang, YR Kuo, YC Wu, HC Lee, SS Lee","Modified Le Fort II approach with adequate vascularization preservation in midface allotransplantation: Mock surgery",2022,"Asian Journal of Surgery","Elsevier","https://www.sciencedirect.com/science/article/pii/S1015958421006266","",183,"2023-05-11 11:55:16","HTML","","","",,,,,0,0.00,0,5,1,"… bone cutter with minimal bone wasting. Lateral pterygoid muscle … maxillary artery through integrating CSP planning into our … the conventional bone saw to minimize iatrogenic injuries of …","https://www.sciencedirect.com/science/article/pii/S1015958421006266","https://scholar.google.com/scholar?q=related:jDk5S-x9Ki8J:scholar.google.com/&scioq=csp+minimize+cutting+waste&hl=en&as_sdt=2007&as_ylo=2015&as_yhi=2023"
0,"R Hasan, FL Dotti","Timely hybrid synchronous virtual networks",2016,"Anais do XXXIV Simpósio Brasileiro de …","repositorio.pucrs.br","https://repositorio.pucrs.br/dspace/bitstream/10923/13620/2/Timely_Hybrid_Synchronous_Virtual_Networks.pdf","",184,"2023-05-11 11:55:16","PDF","","","",,,,,0,0.00,0,2,7,"… a very similar problem that is the Cutting Stock Problem (CSP) [Haessler and Sweeney 1991… of the CSP in to minimizing the stock waste and in our problem it would be to minimize the …","https://repositorio.pucrs.br/dspace/bitstream/10923/13620/2/Timely_Hybrid_Synchronous_Virtual_Networks.pdf","https://scholar.google.com/scholar?q=related:c9WrMXVxPXEJ:scholar.google.com/&scioq=csp+minimize+cutting+waste&hl=en&as_sdt=2007&as_ylo=2015&as_yhi=2023"
7,"M Tang, Y Liu, F Ding, Z Wang","Solution to solid wood board cutting stock problem",2021,"Applied Sciences","mdpi.com","https://www.mdpi.com/1241574","https://scholar.google.com/scholar?cites=4831776259771026533&as_sdt=2005&sciodt=2007&hl=en",185,"2023-05-11 11:55:16","","","","",,,,,7,3.50,2,4,2,"… This paper investigates the solid wood board cutting stock problem (CSP) and establishes … This waste results in increased production costs and the need to manage waste [9]. Therefore, …","https://www.mdpi.com/2076-3417/11/17/7790/pdf","https://scholar.google.com/scholar?q=related:ZUzRjejqDUMJ:scholar.google.com/&scioq=csp+minimize+cutting+waste&hl=en&as_sdt=2007&as_ylo=2015&as_yhi=2023"
0,"T Miyamoto, M Yasuhara, K Mori…","Multi-objective embarrassingly parallel search with upper bound constraints",2016,"… on Systems, Man …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/7844423/?casa_token=d52llfjEREEAAAAA:DelKZfDxK56KGgvD-znxHn0xo748-nOAsCrFdXT5c0S2Tz1wPFkjjTyi_62fOwYS9hVVLd9QzDGk6Q","",186,"2023-05-11 11:55:16","","","","",,,,,0,0.00,0,4,7,"… , and objectives that must be minimized or maximized, just as in MP. … Note that we used CPO as a CSP solver whereas it could be … is hard, the CSP solver wastes time without finding any …","https://ieeexplore.ieee.org/iel7/7830913/7844217/07844423.pdf?casa_token=aPnURdN-XnQAAAAA:Wu6WfyGL5LlVNfpAO8AWCv8bHXZeKxhWFh-flcFSH6KWrz6pOSBRn5_k4APELE6-ioLhQsC0w7Q3_w","https://scholar.google.com/scholar?q=related:g5_gSCBxfbQJ:scholar.google.com/&scioq=csp+minimize+cutting+waste&hl=en&as_sdt=2007&as_ylo=2015&as_yhi=2023"
1,"GM Faysal, TNS Azad, MR Repon, MT Hossain…","Sustainable yarn production using leftover fabric from apparel industries",2022,"Heliyon","Elsevier","https://www.sciencedirect.com/science/article/pii/S2405844022026652","https://scholar.google.com/scholar?cites=6011388611174328659&as_sdt=2005&sciodt=2007&hl=en",187,"2023-05-11 11:55:16","HTML","","","",,,,,1,1.00,0,5,1,"… (CSP) of yarn were also examined to measure the feasibility. The impacts of virgin cotton-leftover waste … to minimize. The yarn quality on the basis of tenacity, count strength product (…","https://www.sciencedirect.com/science/article/pii/S2405844022026652","https://scholar.google.com/scholar?q=related:U-nflxe-bFMJ:scholar.google.com/&scioq=csp+minimize+cutting+waste&hl=en&as_sdt=2007&as_ylo=2015&as_yhi=2023"
0,"A Vossier, J Zeitouny","Hybrid PV–CSP Systems",2022,"Concentrating Solar Thermal Energy …","books.google.com","https://books.google.com/books?hl=en&lr=&id=rXKJEAAAQBAJ&oi=fnd&pg=PA259&dq=csp+minimize+cutting+waste&ots=1W0TlmQ6kt&sig=7N_x38kZ53v8au3HN-kkAjUDfZQ","",188,"2023-05-11 11:55:16","","","","",,,,,0,0.00,0,2,1,"… 0 and 100% around a defined cut-off wavelength; –minimize the angular dependence of spectral … Solar energy could thus provide a sustainable solution to the societal problem of waste …","","https://scholar.google.com/scholar?q=related:8otk5nSn0f0J:scholar.google.com/&scioq=csp+minimize+cutting+waste&hl=en&as_sdt=2007&as_ylo=2015&as_yhi=2023"
0,"YL Luo","A Scheduling-based Constraint Programming Approach to Solving a Complex Two-Dimensional Two-Stage Cutting Stock Problem",2022,"","search.proquest.com","https://search.proquest.com/openview/5c3b9bf297e3797f87d9e0d87c0c1be9/1?pq-origsite=gscholar&cbl=18750&diss=y","",189,"2023-05-11 11:55:16","","","","",,,,,0,0.00,0,1,1,"… (CSP) [14, 183, 235] and constraint optimization problem (COP) [14, 235]. A CSP tests the … a set of stocks K of size Wk while minimizing waste. The two problems are very similar: 1DCSP …","https://tidel.mie.utoronto.ca/pubs/Theses/Luo_Yiqing_202208_MASc_thesis.pdf","https://scholar.google.com/scholar?q=related:-9IE3NzyG50J:scholar.google.com/&scioq=csp+minimize+cutting+waste&hl=en&as_sdt=2007&as_ylo=2015&as_yhi=2023"
27,"HC Lu, YH Huang","An efficient genetic algorithm with a corner space algorithm for a cutting stock problem in the TFT-LCD industry",2015,"European Journal of Operational Research","Elsevier","https://www.sciencedirect.com/science/article/pii/S0377221715003379","https://scholar.google.com/scholar?cites=10757587804675840088&as_sdt=2005&sciodt=2007&hl=en",190,"2023-05-11 11:55:16","","","","",,,,,27,3.38,14,2,8,"… substrate sheets and causes wastage costs from unused liquid … an accurate set of cutting patterns to minimize the number of … cutting patterns is the most difficult step in solving 2D-CSP. …","","https://scholar.google.com/scholar?q=related:WBjHuRyhSpUJ:scholar.google.com/&scioq=csp+minimize+cutting+waste&hl=en&as_sdt=2007&as_ylo=2015&as_yhi=2023"
9,"E Ghirardi, G Brumana, G Franchini, A Perdichizzi","The optimal share of PV and CSP for highly renewable power systems in the GCC region",2021,"Renewable Energy","Elsevier","https://www.sciencedirect.com/science/article/pii/S0960148121011654","https://scholar.google.com/scholar?cites=15748917922230296358&as_sdt=2005&sciodt=2007&hl=en",191,"2023-05-11 11:55:16","","","","",,,,,9,4.50,2,4,2,"… ambitious strategic plan aiming to cut carbon dioxide emissions by … to grow the solar fraction while minimizing the LCOE is to … equal to 0.75), the waste of solar energy is limited to 3.5%. …","","https://scholar.google.com/scholar?q=related:Jt9Rr2hlj9oJ:scholar.google.com/&scioq=csp+minimize+cutting+waste&hl=en&as_sdt=2007&as_ylo=2015&as_yhi=2023"
0,"M Astruc, L Darbot, RDR Espiño","Resolution of the Cutting Stock problem with Column Generation",,"rd-regueiroespino.github.io","","https://rd-regueiroespino.github.io/Projects/Column-Generation.pdf","",192,"2023-05-11 11:55:16","PDF","","","",,,,,0,0.00,0,3,,"… Otherwise, this minimize the total waste of one bar, as we went … In addition, it describes how we should cut each bar of the … a higher dimension case of the CSP problem, for example, if …","https://rd-regueiroespino.github.io/Projects/Column-Generation.pdf",""
7,"SD Prestwich, AO Fajemisin, L Climent…","Solving a hard cutting stock problem by machine learning and optimisation",2015,"Machine Learning and …","Springer","https://link.springer.com/chapter/10.1007/978-3-319-23528-8_21","https://scholar.google.com/scholar?cites=9941546638550293970&as_sdt=2005&sciodt=2007&hl=en",193,"2023-05-11 11:55:16","","10.1007/978-3-319-23528-8_21","","",,,,,7,0.88,2,4,8,"… The objective function is to minimize the total cost, where ci is … of leftover material (typically called waste if it can not be sold in … As mentioned above, our CSP problem has several extra …","https://cora.ucc.ie/bitstream/handle/10468/11223/ecml.pdf?sequence=1","https://scholar.google.com/scholar?q=related:0t3ExP5394kJ:scholar.google.com/&scioq=csp+minimize+cutting+waste&hl=en&as_sdt=2007&as_ylo=2015&as_yhi=2023"
5,"I Kierkosz, M Łuczak","A one-pass heuristic for nesting problems",2019,"Operations Research and Decisions","cejsh.icm.edu.pl","https://cejsh.icm.edu.pl/cejsh/element/bwmeta1.element.desklight-335f3bdb-e516-4d4f-a360-288a78635757","https://scholar.google.com/scholar?cites=12507902159498547917&as_sdt=2005&sciodt=2007&hl=en",194,"2023-05-11 11:55:16","","","","",,,,,5,1.25,3,2,4,"… optimization is to minimize the waste in the cutting process, … This problem is known in the literature as the irregular cutting … In the CSP we aim to carry out a manufacturing contract to cut …","https://cejsh.icm.edu.pl/cejsh/element/bwmeta1.element.desklight-335f3bdb-e516-4d4f-a360-288a78635757/c/03kierkosz.pdf","https://scholar.google.com/scholar?q=related:zZJAjr7-lK0J:scholar.google.com/&scioq=csp+minimize+cutting+waste&hl=en&as_sdt=2007&as_ylo=2015&as_yhi=2023"
249,"M Aazam, EN Huh","Dynamic resource provisioning through fog micro datacenter",2015,"2015 IEEE international conference on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/7134002/","https://scholar.google.com/scholar?cites=13944025121568696966&as_sdt=2005&sciodt=2007&hl=en",195,"2023-05-11 11:55:16","","","","",,,,,249,31.13,125,2,8,"… CSP are not deprived of the profit they deserve. Also, chances of resource wastage are minimized… required, avoiding resource wastage and profit-cut for the CSP as well as the Fog itself…","https://www.researchgate.net/profile/Mohammad-Aazam/publication/304551625_Dynamic_resource_provisioning_through_Fog_micro_datacenter/links/59d1e7a94585150177f5fd42/Dynamic-resource-provisioning-through-Fog-micro-datacenter.pdf","https://scholar.google.com/scholar?q=related:hqo5Lvggg8EJ:scholar.google.com/&scioq=csp+minimize+cutting+waste&hl=en&as_sdt=2007&as_ylo=2015&as_yhi=2023"
3,"AP Jegannathan, R Saha…","A Time Series Forecasting Approach to Minimize Cold Start Time in Cloud-Serverless Platform",2022,"2022 IEEE International …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9858271/","https://scholar.google.com/scholar?cites=13544842587178850385&as_sdt=2005&sciodt=2007&hl=en",196,"2023-05-11 11:55:16","","","","",,,,,3,3.00,1,3,1,"… of required containers to minimize the resource wastage, thus … Deploying multi-tier application [2] become easier for CSP … showed that COCOA could cut down on overprovisioning by …","https://arxiv.org/pdf/2206.15176","https://scholar.google.com/scholar?q=related:Udhgw5Hy-LsJ:scholar.google.com/&scioq=csp+minimize+cutting+waste&hl=en&as_sdt=2007&as_ylo=2015&as_yhi=2023"
2,"C Lang, M Belkheir, E Kim, C Davidson…","Hydrogen reduction in heat transfer fluid in parabolic trough CSP plants",2017,"AIP Conference …","aip.scitation.org","https://aip.scitation.org/doi/abs/10.1063/1.4984501","https://scholar.google.com/scholar?cites=9595693665777669783&as_sdt=2005&sciodt=2007&hl=en",197,"2023-05-11 11:55:16","","10.1063/1.4984501","","",,,,,2,0.33,0,5,6,"… cut), a low boiling fraction and a gas fraction (overhead cut). … cut), a low boiling fraction and a gas fraction (overhead cut). All … recovery return g Vapor/ liquid waste streams i HTF return to …","https://aip.scitation.org/doi/pdf/10.1063/1.4984501","https://scholar.google.com/scholar?q=related:l9YkgozAKoUJ:scholar.google.com/&scioq=csp+minimize+cutting+waste&hl=en&as_sdt=2007&as_ylo=2015&as_yhi=2023"
3,"Z Dai, D Jiang, Y Dai, D Ge, Q Fu, Y Jin…","Isolation of achiral aliphatic acid derivatives from Piper kadsura using preparative two-dimensional chiral supercritical fluid chromatography",2022,"Journal of Chromatography …","Elsevier","https://www.sciencedirect.com/science/article/pii/S1570023221005602?casa_token=1X9XUWy_7YgAAAAA:L5qe7CMZTZ9F7lH98WJdQ64zvv3GX3oKRPDzAotkO9f-Lub0MqXrDk6mA5g4ww4AzAJQ1FwSilI","https://scholar.google.com/scholar?cites=16540425143261624515&as_sdt=2005&sciodt=2007&hl=en",198,"2023-05-11 11:55:16","HTML","","","",,,,,3,3.00,0,7,1,"… complementary selectivity between CSP-1 and CSP-2, which … -1 fractionated the sample A into six parts by a heart-cutting … can be achieved, with minimizing the solvent waste disposal [3]…","https://www.sciencedirect.com/science/article/pii/S1570023221005602?casa_token=1X9XUWy_7YgAAAAA:L5qe7CMZTZ9F7lH98WJdQ64zvv3GX3oKRPDzAotkO9f-Lub0MqXrDk6mA5g4ww4AzAJQ1FwSilI","https://scholar.google.com/scholar?q=related:w3gMaghli-UJ:scholar.google.com/&scioq=csp+minimize+cutting+waste&hl=en&as_sdt=2007&as_ylo=2015&as_yhi=2023"
30,"MA Darwish, HK Abdulrahim, AS Hassan…","PV and CSP solar technologies &desalination: economic analysis",2016,"… and Water Treatment","Taylor &Francis","https://www.tandfonline.com/doi/abs/10.1080/19443994.2015.1084533","https://scholar.google.com/scholar?cites=7278795168821055007&as_sdt=2005&sciodt=2007&hl=en",199,"2023-05-11 11:55:16","","10.1080/19443994.2015.1084533","","",,,,,30,4.29,8,4,7,"This paper presents an overview of using solar energy in running desalination systems, called solar desalination. Solar energy can be converted directly to electric energy, which can …","","https://scholar.google.com/scholar?q=related:H45oLqR5A2UJ:scholar.google.com/&scioq=csp+minimize+cutting+waste&hl=en&as_sdt=2007&as_ylo=2015&as_yhi=2023"
8,"R Prabhu, MP Rahul, A Aeilias, B Sunny…","Investigation of tribological property of coconut shell powder filled epoxy glass composites",2017,"American Journal of …","researchgate.net","https://www.researchgate.net/profile/Ravikantha-Prabhu/publication/353795095_Investigation_of_Tribological_Property_of_Coconut_Shell_Powder_Filled_Epoxy_Glass_Composites/links/611257d2169a1a0103ee2005/Investigation-of-Tribological-Property-of-Coconut-Shell-Powder-Filled-Epoxy-Glass-Composites.pdf","https://scholar.google.com/scholar?cites=5936708314571170923&as_sdt=2005&sciodt=2007&hl=en",200,"2023-05-11 11:55:16","PDF","","","",,,,,8,1.33,2,5,6,"… leads to minimization of the wear rate. The results showed that inclusion of the CSP in … from treatment of industrial and domestic waste water demolished building material is being done. …","https://www.researchgate.net/profile/Ravikantha-Prabhu/publication/353795095_Investigation_of_Tribological_Property_of_Coconut_Shell_Powder_Filled_Epoxy_Glass_Composites/links/611257d2169a1a0103ee2005/Investigation-of-Tribological-Property-of-Coconut-Shell-Powder-Filled-Epoxy-Glass-Composites.pdf","https://scholar.google.com/scholar?q=related:a2QfEcJsY1IJ:scholar.google.com/&scioq=csp+minimize+cutting+waste&hl=en&as_sdt=2007&as_ylo=2015&as_yhi=2023"
